Time,Water_balance,Pollutant_balance,C_battery_charge,E_use_renewable,E_use_grid,Q_Infiltration,c_Infiltration,Q_Sewer,c_Sewer,Q_CityWater,Q_Roof,Q_BS,Q_BT,Q_CL,Q_DW,Q_GA,Q_KS,Q_SH,Q_TL,Q_WM
2015-01-01T04:00:00.000+01:00,-5.204170427930421e-18,-1.5543122344752192e-15,0.0,0.0,0.0,0.0,0.0,0.00009070794669125461,462.217040967725,0.00009070794669125461,0.0,0.000003479846981063019,0.0,0.000060416668467223644,0.000001418439469707664,0.0,0.000010545789100870025,0.0,0.000014847202672390266,0.0
2015-01-01T04:15:00.000+01:00,-5.204170427930421e-18,-1.3322676295501879e-15,0.0,0.0,0.0,0.0,0.0,0.00021878047038277143,322.3436046297007,0.00021878047038277143,0.0,0.00001180663850624114,0.000012563990789931268,0.000060416668467223644,0.0000033983437385177234,0.0,0.00002526594692550134,0.000058631957019679245,0.00004669692493567709,0.0
2015-01-01T04:30:00.000+01:00,-5.204170427930421e-18,-8.881784197001253e-16,0.0,0.0,0.0,0.0,0.0,0.00031778856625081967,299.4717881363349,0.00031778856625081967,0.0,0.000014913648705696686,0.000030153583358041937,0.000060416668467223644,0.0000021276591275818644,0.0,0.00001581868307897821,0.00014071672233752905,0.000053641601175768296,0.0
2015-01-01T04:45:00.000+01:00,-3.469446951953614e-18,-1.3322676295501879e-15,0.0,0.0,0.0,0.0,0.0,0.0003794731654872885,288.98349587679106,0.0003794731654872885,0.0,0.000018642061196733264,0.00004114708042005077,0.000060416668467223644,5.910146623500623e-7,0.0,0.000004394065533124376,0.00019201970862690358,0.00006226256658090278,0.0
2015-01-01T05:00:00.000+01:00,-3.469446951953614e-18,-1.7763568394002506e-15,0.0,0.0,0.0,0.0,0.0,0.0003760233381594298,286.5357681250891,0.0003760233381594298,0.0,0.000019884865779895335,0.00003926247975323349,0.000060416668467223644,5.910146623500623e-7,0.0,0.000004394065533124376,0.00018322490551508962,0.00006824933844851329,0.0
2015-01-01T05:15:00.000+01:00,-3.469446951953614e-18,-1.7763568394002506e-15,0.0,0.0,0.0,0.0,0.0,0.0003688643408787902,286.3213969053289,0.0003688643408787902,0.0,0.000022370472429320213,0.00003298047753050923,0.000060416668467223644,8.865246878121979e-7,0.0,0.000006591118331125472,0.00015390889514237642,0.0000814202548074536,0.000010289929482969456
2015-01-01T05:30:00.000+01:00,-5.204170427930421e-18,-1.7763568394002506e-15,0.0,0.0,0.0,0.0,0.0,0.00035871988292492465,280.00001603289265,0.00035871988292492465,0.0,0.000029827320063486694,0.000021358793901745228,0.000060416668467223644,0.00000295507870032452,0.0,0.000021970367728499697,0.00009967437154147774,0.00010536739930976182,0.000017149883212405258
2015-01-01T05:45:00.000+01:00,-3.469446951953614e-18,-2.220446049250313e-15,0.0,0.0,0.0,0.0,0.0,0.00044091105796396733,260.4533935925901,0.00044091105796396733,0.0,0.000048469378743320695,0.000021641474033240227,0.000060416668467223644,0.00000499408254167065,0.0,0.00003712991802720353,0.00010099354548845439,0.00014943012785632162,0.000017835862806532534
2015-01-01T06:00:00.000+01:00,-3.469446951953614e-18,-2.220446049250313e-15,0.0,0.0,0.0,0.0,0.0,0.0007958633204968646,239.2932515332208,0.0007958633204968646,0.0,0.00008649920301511884,0.000049753418276086445,0.000060416668467223644,0.00001489360403968021,0.0,0.00011073070829501375,0.00023218261862173676,0.00024138709978200492,0.0
2015-01-01T06:15:00.000+01:00,-3.469446951953614e-18,-2.220446049250313e-15,0.0,0.0,0.0,0.0,0.0,0.0014712923930631948,234.9980380368435,0.0014712923930631948,0.0,0.0001510007568541914,0.00012014318531379102,0.000060416668467223644,0.00002393614517059177,0.0,0.00017796003583353014,0.0005606681981310248,0.0003771674032928422,0.0
2015-01-01T06:30:00.000+01:00,-1.734723475976807e-18,-1.7763568394002506e-15,0.0,0.0,0.0,0.0,0.0,0.002281517123878002,234.5703619581897,0.002281517123878002,0.0,0.0002261904341354966,0.00021107507804408668,0.000060416668467223644,0.000033096891297027465,0.0,0.0002460681918170303,0.0009850170308724044,0.0005196528292447328,0.0
2015-01-01T06:45:00.000+01:00,-3.469446951953614e-18,-1.7763568394002506e-15,0.0,0.0,0.0,0.0,0.0,0.003243767273686826,233.4112247578604,0.003243767273686826,0.0,0.000323129191622138,0.0003140998380258679,0.000060416668467223644,0.000044326197132468216,0.0,0.00032955563955008985,0.001465799244120717,0.0007064404947683215,0.0
2015-01-01T07:00:00.000+01:00,0.0,-1.7763568394002506e-15,0.0,0.0,0.0,0.0,0.0,0.004358553525954484,232.14128313646894,0.004358553525954484,0.0,0.0004530022403597831,0.0004240347922593355,0.000060416668467223644,0.000059840364158153525,0.0,0.00044490009874105453,0.0019788290305435658,0.0009375303314253687,0.0
2015-01-01T07:15:00.000+01:00,3.469446951953614e-18,-8.881784197001253e-16,0.0,0.0,0.0,0.0,0.0,0.005479147115522064,236.21298260593859,0.005479147115522064,0.0,0.0005915749413147568,0.0005179506230726838,0.000060416668467223644,0.00007535453118383884,0.0,0.0005602445579320193,0.0024171029076725245,0.0011398836813680826,0.00011661920451093465
2015-01-01T07:30:00.000+01:00,6.938893903907229e-18,-1.7763568394002506e-15,0.0,0.0,0.0,0.0,0.0,0.0066116001126915219,243.2743593704244,0.0066116001126915219,0.0,0.0007388473347574472,0.0005988313559442759,0.000060416668467223644,0.00009086869820952414,0.0,0.0006755890171229839,0.002794546327739954,0.0013009281662665308,0.00035157254418358207
2015-01-01T07:45:00.000+01:00,0.0,-1.7763568394002506e-15,0.0,0.0,0.0,0.0,0.0,0.007399619894046336,249.83707903066583,0.007399619894046336,0.0,0.0008575351221114395,0.000642962360791862,0.000060416668467223644,0.00009515356432646512,0.0,0.0007074460652098059,0.003000491017028689,0.0014044994952343404,0.0006311156008765101
2015-01-01T08:00:00.000+01:00,6.938893903907229e-18,-1.7763568394002506e-15,0.0,0.0,0.0,0.0,0.0,0.007897743018809706,255.37195365963846,0.007897743018809706,0.0,0.000883012585863471,0.0006618083292245865,0.000060416668467223644,0.00010135923113673924,0.0,0.0007535838488861918,0.0030884388697147368,0.00146676205040887,0.0008823614351078868
2015-01-01T08:15:00.000+01:00,-6.938893903907229e-18,-1.7763568394002506e-15,0.0,0.0,0.0,0.0,0.0,0.00789620032493025,263.65128940503606,0.00789620032493025,0.0,0.0008490840590000152,0.0006284509375691413,0.000060416668467223644,0.00010094551673159002,0.0,0.0007505079722218216,0.002932771041989326,0.0014023442381992935,0.0011716798907518388
2015-01-01T08:30:00.000+01:00,-1.3877787807814458e-17,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.00742604070706293,271.65342789299907,0.00742604070706293,0.0,0.0007367345085740089,0.0005514336891844868,0.000060416668467223644,0.00010106372788548468,0.0,0.0007513868464529514,0.002573357216194272,0.001283087503518909,0.0013685605467855932
2015-01-01T08:45:00.000+01:00,0.0,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.006652004446126521,282.12857645632399,0.006652004446126521,0.0,0.0006054943607002497,0.0004590883084014058,0.000060416668467223644,0.00008998217860236763,0.0,0.000668997936565429,0.002142412105873227,0.0010937854170799257,0.0015318274704366924
2015-01-01T09:00:00.000+01:00,1.3877787807814458e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.005762725100275129,291.0975050400179,0.005762725100275129,0.0,0.0004784797443822026,0.0003682820464298129,0.000060416668467223644,0.00007757084005512296,0.0,0.0005767223325837403,0.0017186495500057936,0.0009219647382572293,0.0015606391800940037
2015-01-01T09:15:00.000+01:00,2.7755575615628916e-17,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.004812012823652475,300.2524206096805,0.004812012823652475,0.0,0.0003604133291170001,0.00027782130181789396,0.000060416668467223644,0.00006855784801766275,0.0,0.0005097126961313188,0.001296499408483505,0.0007465519643761217,0.0014920396072417497
2015-01-01T09:30:00.000+01:00,2.7755575615628916e-17,-7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.003986277967309579,303.9326929130634,0.003986277967309579,0.0,0.0002908162724599242,0.00021484428483992812,0.000060416668467223644,0.00005673753075301646,0.0,0.0004218312069028616,0.0010026066625863314,0.0006322043958585709,0.0013068209454417228
2015-01-01T09:45:00.000+01:00,2.7755575615628916e-17,-1.0658141036401503e-14,0.0,0.0,0.0,0.0,0.0,0.003000740663157776,304.44285310461677,0.003000740663157776,0.0,0.0002181121942773461,0.00015265251472592353,0.000060416668467223644,0.00004521272166632115,0.0,0.00033614675673656165,0.0007123784020543098,0.0004957056961487978,0.0009801157090812924
2015-01-01T10:00:00.000+01:00,4.163336342344337e-17,-3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0028054646113701167,301.0012260227601,0.0028054646113701167,0.0,0.00020879116997122763,0.000145114133907482,0.000060416668467223644,0.0000446808059606701,0.0,0.0003321920790988952,0.0006771992915682494,0.0004727164702769369,0.0008643539921194315
2015-01-01T10:15:00.000+01:00,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0025749867018964144,295.7490316215542,0.0025749867018964144,0.0,0.0002067032510228455,0.000145114133907482,0.000060416668467223644,0.00004095740094780921,0.0,0.0003045093722641468,0.0006771992915682494,0.0004296355567127466,0.0007104510270059109
2015-01-01T10:30:00.000+01:00,5.551115123125783e-17,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.00255138939444907,288.59926424655279,0.00255138939444907,0.0,0.00021724223308265206,0.00015993964495137334,0.000060416668467223644,0.000042671349365264175,0.0,0.0003172522061504424,0.0007463850097730756,0.0004131359640788286,0.0005943463185802102
2015-01-01T10:45:00.000+01:00,6.938893903907228e-17,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.002599081328501925,284.4702644028937,0.002599081328501925,0.0,0.00022967027891427274,0.0001765555144753307,0.000060416668467223644,0.00004550822491757571,0.0,0.000338343759169802,0.00082392573421821,0.0003964448356255889,0.0005282163127139211
2015-01-01T11:00:00.000+01:00,8.326672684688674e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0026849708446953447,285.76580650978527,0.0026849708446953447,0.0,0.00023563575299456713,0.00018362276902422306,0.000060416668467223644,0.00005019203027710318,0.0,0.00037316683379933234,0.0008569062554463744,0.000383094314513728,0.0005419362201727927
2015-01-01T11:15:00.000+01:00,8.326672684688674e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.002646097118132747,291.785158125935,0.002646097118132747,0.0,0.00022010068563744424,0.0001644626690726727,0.000060416668467223644,0.000056885287305340165,0.0,0.00042292974474839864,0.0007674924556724726,0.0003595662287576124,0.0005942433784715831
2015-01-01T11:30:00.000+01:00,8.326672684688674e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.002506442239820026,301.5000765852905,0.002506442239820026,0.0,0.00018791204089298842,0.0001311680818721652,0.000060416668467223644,0.00006170206420123576,0.0,0.0004587414338439703,0.0006121177154034376,0.00032759681086521594,0.0006667874242737889
2015-01-01T11:45:00.000+01:00,9.71445146547012e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0022855974069982767,309.8475644759921,0.0022855974069982767,0.0,0.000161564595811069,0.00009187419989146291,0.000060416668467223644,0.00006434686264023183,0.0,0.00047840493528172374,0.0004287462661601603,0.0003035299336630851,0.0006967139450833202
2015-01-01T12:00:00.000+01:00,9.71445146547012e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.002093690019873902,315.3342063836289,0.002093690019873902,0.0,0.00013931839779950678,0.000057448859391734,0.000060416668467223644,0.00006799638691358268,0.0,0.0005055383548792452,0.0002680946771614253,0.0002967049986775964,0.0006981716765835881
2015-01-01T12:15:00.000+01:00,1.1102230246251566e-16,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0018463074725260959,312.3500714394336,0.0018463074725260959,0.0,0.00012925166658125817,0.00003919965344946831,0.000060416668467223644,0.0000645389397535473,0.0,0.00047983298686333,0.0001829317160975188,0.0002926339728198945,0.000597501868493855
2015-01-01T12:30:00.000+01:00,1.1102230246251566e-16,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,0.0016603375578531995,302.76175077819007,0.0016603375578531995,0.0,0.0001343471794668585,0.00002804911520797759,0.000060416668467223644,0.00006249993283301591,0.0,0.00046467341367155315,0.0001308958709705621,0.00030388914316892626,0.0004755662340670824
2015-01-01T12:45:00.000+01:00,1.1102230246251566e-16,1.0658141036401503e-14,0.0,0.0,0.0,0.0,0.0,0.0014718766981607769,292.7358803518787,0.0014718766981607769,0.0,0.00014093403570353982,0.00002242672772496007,0.000060416668467223644,0.00005709213958121835,0.0,0.000424467646451667,0.00010465806271648034,0.0003017339089466259,0.00036014750856906176
2015-01-01T13:00:00.000+01:00,1.1102230246251566e-16,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0014491443073190746,288.4927432361259,0.0014491443073190746,0.0,0.00015137360024265945,0.00002110751326661557,0.000060416668467223644,0.000053368734568357464,0.0,0.0003967849396169185,0.00009850172857753932,0.00032184950439725067,0.00034574161818251017
2015-01-01T13:15:00.000+01:00,1.1102230246251566e-16,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.001667981063502375,297.7318279756497,0.001667981063502375,0.0,0.00017051279686391353,0.000020008154001552608,0.000060416668467223644,0.000055023587262257925,0.0,0.0004090884096454829,0.00009337138534057885,0.00036375697590876365,0.0004958030860126018
2015-01-01T13:30:00.000+01:00,1.1102230246251566e-16,1.4210854715202005e-14,0.0,0.0,0.0,0.0,0.0,0.0018304518481669947,310.9911598477271,0.0018304518481669947,0.0,0.0001744897594489157,0.000016961392345838245,0.000060416668467223644,0.00005425525910221039,0.0,0.0004033760568033904,0.00007915316428057849,0.00037501212344504887,0.0006667874242737889
2015-01-01T13:45:00.000+01:00,1.1102230246251566e-16,2.842170943040401e-14,0.0,0.0,0.0,0.0,0.0,0.0020171821119741074,321.0150504272974,0.0020171821119741074,0.0,0.00017747248642146585,0.000016820045452332122,0.000060416668467223644,0.00005556141007691621,0.0,0.000413087005354464,0.00007849354544421658,0.0003847107344772666,0.000830620216280222
2015-01-01T14:00:00.000+01:00,1.3877787807814457e-16,1.4210854715202005e-14,0.0,0.0,0.0,0.0,0.0,0.0020706044322112576,323.2802804735098,0.0020706044322112576,0.0,0.00017739792579784988,0.000021076100114732977,0.000060416668467223644,0.000055159519743174305,0.0,0.0004100990380905569,0.00009835513386875391,0.0003798015455016866,0.0008682985006272793
2015-01-01T14:15:00.000+01:00,8.326672684688674e-17,1.4210854715202005e-14,0.0,0.0,0.0,0.0,0.0,0.0020281492598052139,316.9090088211634,0.0020281492598052139,0.0,0.0001656409859843552,0.00003924677317729219,0.000060416668467223644,0.000052748172814026466,0.0,0.0003921711978781968,0.0001831516081606969,0.00036333790575619784,0.0007714359475672245
2015-01-01T14:30:00.000+01:00,8.326672684688674e-17,2.1316282072803007e-14,0.0,0.0,0.0,0.0,0.0,0.0018864386985078456,303.3548270443639,0.0018864386985078456,0.0,0.00015037935456261038,0.000058736672988161436,0.000060416668467223644,0.00005038410739041864,0.0,0.00037459488538093866,0.0002741044739447534,0.0003424440078344196,0.0005753785279393196
2015-01-01T14:45:00.000+01:00,5.551115123125783e-17,1.4210854715202005e-14,0.0,0.0,0.0,0.0,0.0,0.0017250948161259294,281.45449404519538,0.0017250948161259294,0.0,0.00014292251699604092,0.00007852495950646698,0.000060416668467223644,0.000049645339408889404,0.0,0.0003691023060400039,0.00036644981103017924,0.00033047046409919855,0.0003275627505779266
2015-01-01T15:00:00.000+01:00,5.551115123125783e-17,1.4210854715202005e-14,0.0,0.0,0.0,0.0,0.0,0.0015967694791080428,266.53764896984117,0.0015967694791080428,0.0,0.00013148870677687227,0.00007946725574322044,0.000060416668467223644,0.00005165479107759892,0.0,0.00038404214235953987,0.00037084719346836204,0.00033267360508907587,0.0001861791161261499
2015-01-01T15:15:00.000+01:00,2.7755575615628916e-17,2.1316282072803007e-14,0.0,0.0,0.0,0.0,0.0,0.0015911003971192985,260.412597417271,0.0015911003971192985,0.0,0.0001372056219540536,0.00006357380677945911,0.000060416668467223644,0.000058451474243775,0.0,0.0004345740041602403,0.0002966777649708092,0.00037453319264575837,0.00016566786389797926
2015-01-01T15:30:00.000+01:00,2.7755575615628916e-17,2.1316282072803007e-14,0.0,0.0,0.0,0.0,0.0,0.001720093929816503,265.402953800964,0.001720093929816503,0.0,0.00014292251699604092,0.00004397397459251806,0.000060416668467223644,0.00006796683166176079,0.0,0.0005053186180070043,0.00020521188143175092,0.0004370352360326796,0.00025724820262752475
2015-01-01T15:45:00.000+01:00,2.7755575615628916e-17,2.1316282072803007e-14,0.0,0.0,0.0,0.0,0.0,0.001882851732890122,275.6246989187123,0.001882851732890122,0.0,0.00015721477977000177,0.00001900304511655122,0.000060416668467223644,0.00007801409985870121,0.0,0.0005800178728625179,0.00008868087721057235,0.0004939096942450851,0.00040559469535946847
2015-01-01T16:00:00.000+01:00,0.0,2.842170943040401e-14,0.0,0.0,0.0,0.0,0.0,0.0020163451563654235,284.69728819310299,0.0020163451563654235,0.0,0.00015544998034834858,0.000011119136696797795,0.000060416668467223644,0.00008124696356244384,0.0,0.0006040535117033868,0.00005188930458505638,0.0005199401785992085,0.0005322294124029577
2015-01-01T16:15:00.000+01:00,-5.551115123125783e-17,2.1316282072803007e-14,0.0,0.0,0.0,0.0,0.0,0.002090674335337244,290.3726052503002,0.002090674335337244,0.0,0.00015162215914577243,0.00001532807231415063,0.000060416668467223644,0.00008111693326383828,0.0,0.0006030867647007108,0.00007153100413270295,0.0005112713349424301,0.0005963013983704149
2015-01-01T16:30:00.000+01:00,-1.1102230246251566e-16,2.1316282072803007e-14,0.0,0.0,0.0,0.0,0.0,0.002143450959448237,293.297789921617,0.002143450959448237,0.0,0.00013869699550792572,0.00003505354618420824,0.000060416668467223644,0.00007878242309205232,0.0,0.0005857301890756934,0.0001635832155263051,0.00047511112427338955,0.0006060767973214388
2015-01-01T16:45:00.000+01:00,-1.3877787807814457e-16,2.842170943040401e-14,0.0,0.0,0.0,0.0,0.0,0.002255725476127118,290.21398926299778,0.002255725476127118,0.0,0.00013732989637181163,0.00006124947387725114,0.000060416668467223644,0.0000787528776936233,0.0,0.0005855105254612863,0.0002858308780938387,0.00046696916380897156,0.0005796659923531115
2015-01-01T17:00:00.000+01:00,-1.942890293094024e-16,2.842170943040401e-14,0.0,0.0,0.0,0.0,0.0,0.0023711027162708344,284.08813126775729,0.0023711027162708344,0.0,0.00015211926688440142,0.00008116340207867323,0.000060416668467223644,0.00008439706861972808,0.0,0.0006274738579988479,0.0003787625430338084,0.0004689807005412876,0.0005177892086468637
2015-01-01T17:15:00.000+01:00,-1.942890293094024e-16,4.263256414560601e-14,0.0,0.0,0.0,0.0,0.0,0.0024783555437717589,274.9482210520475,0.0024783555437717589,0.0,0.00016765434430912135,0.00008920434962958096,0.000060416668467223644,0.00009441479634493588,0.0,0.0007019534858688712,0.00041628696493804454,0.0005100739851314574,0.0004383509490825236
2015-01-01T17:30:00.000+01:00,-1.942890293094024e-16,4.973799150320701e-14,0.0,0.0,0.0,0.0,0.0,0.0027226058469433337,265.12304367919838,0.0027226058469433337,0.0,0.0002025586025416851,0.00009263601388782263,0.000060416668467223644,0.00011467473179101942,0.0,0.0008525817015767098,0.0004323013981431722,0.000594746778672561,0.00037268995186313984
2015-01-01T17:45:00.000+01:00,-2.498001805406602e-16,3.552713678800501e-14,0.0,0.0,0.0,0.0,0.0,0.002880398530559614,258.9530046193534,0.002880398530559614,0.0,0.00023374521935358642,0.00009246604093350469,0.000060416668467223644,0.0001256563873775303,0.0,0.0009342279235459864,0.00043150819102302193,0.0006658011382073164,0.0003365769616514444
2015-01-01T18:00:00.000+01:00,-2.7755575615628915e-16,2.842170943040401e-14,0.0,0.0,0.0,0.0,0.0,0.003109637713683769,256.8822590488893,0.003109637713683769,0.0,0.000263182148206979,0.00009977288972586393,0.000060416668467223644,0.00013558600606396792,0.0,0.001008052479866892,0.0004656068187206983,0.0007289789863955228,0.0003480417162366211
2015-01-01T18:15:00.000+01:00,-3.0531133177191807e-16,3.552713678800501e-14,0.0,0.0,0.0,0.0,0.0,0.00342180936075747,260.5546870291288,0.00342180936075747,0.0,0.00027608447853475805,0.00012134979774244129,0.000060416668467223644,0.00014270872814580796,0.0,0.0010610083701275289,0.0005662990561313926,0.0007632711068820208,0.00043067115472629665
2015-01-01T18:30:00.000+01:00,-3.3306690738754698e-16,3.552713678800501e-14,0.0,0.0,0.0,0.0,0.0,0.003605221777409315,265.63176236759599,0.003605221777409315,0.0,0.000280118403583765,0.00014159128356724975,0.000060416668467223644,0.00013926537133753298,0.0,0.0010354077608138325,0.0006607593233138322,0.0007605563444271682,0.0005271066218987108
2015-01-01T18:45:00.000+01:00,-3.608224830031759e-16,4.263256414560601e-14,0.0,0.0,0.0,0.0,0.0,0.0038054158610571176,271.6885675586587,0.0038054158610571176,0.0,0.0002827380326017737,0.0001633319048490375,0.000060416668467223644,0.0001344561273604631,0.0,0.0009996520773321392,0.0007622155559621751,0.000752339193150401,0.0006502663013339043
2015-01-01T19:00:00.000+01:00,-3.885780586188048e-16,4.263256414560601e-14,0.0,0.0,0.0,0.0,0.0,0.00390872085088864,274.1109931989084,0.00390872085088864,0.0,0.00027917186824604867,0.0001834466674737632,0.000060416668467223644,0.00012612221637740728,0.0,0.0009376912608928978,0.0008560844482108951,0.0007530961200781166,0.0007126916011422873
2015-01-01T19:15:00.000+01:00,-4.163336342344337e-16,4.973799150320701e-14,0.0,0.0,0.0,0.0,0.0,0.0038233497204072776,273.75361622352326,0.0038233497204072776,0.0,0.0002737347416579723,0.00018679211625829338,0.000060416668467223644,0.00011715713646262883,0.0,0.0008710378406569362,0.0008716965425387025,0.0007437033823505044,0.0006988112920150162
2015-01-01T19:30:00.000+01:00,-4.163336342344337e-16,4.263256414560601e-14,0.0,0.0,0.0,0.0,0.0,0.0037346724876668299,270.9146270502563,0.0037346724876668299,0.0,0.00028145868264138694,0.00018630431933328506,0.000060416668467223644,0.00011153977632522581,0.0,0.000829273989200592,0.0008694201568886637,0.0007489349382463842,0.0006473239565640688
