Time,Water_balance,Pollutant_balance,BW_V,BW_c,PW_V,PW_c,RW_V,RW_c,Q_ROPW,C_battery_charge,E_use_renewable,E_use_grid,Q_Infiltration,c_Infiltration,Q_Sewer,c_Sewer,Q_CityWater,Q_Roof,Q_BS,Q_BT,Q_CL,Q_DW,Q_GA,Q_KS,Q_SH,Q_TL,Q_WM,Q_RWPW_Treat,Q_CWPW_Fill,Q_RW_infil_Infiltrate,Q_BW_infil_Treat,Q_RainRefillControl_Tap
2015-01-01T04:30:00.000+01:00,-1.855373493730994e-14,-9.348077867343818e-14,0.00490354689592413,206.19714861295967,0.9959394720044736,69.99999999999999,9.995092508346535,69.99999999999989,0.0,1.9984430521442709,0.000049654463476690575,0.0,0.0,0.0,0.00020373029660782774,262.86983270629767,0.0,0.0,0.000014913648705696686,0.000030153583358041937,0.000060416668467223644,0.0000021276591275818644,0.0,0.00001581868307897821,0.00014071672233752905,0.000053641601175768296,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T04:45:00.000+01:00,-1.8810474011754509e-14,-2.2737367544323206e-13,0.0050262261309722568,209.19270352796466,0.9956826780740345,69.99999999999996,9.994969829111487,69.9999999999999,0.0,1.9983771713863739,0.00005929268210738883,0.0,0.0,0.0,0.0002567939304391621,261.6308886297501,0.0,0.0,0.000018642061196733264,0.00004114708042005077,0.000060416668467223644,5.910146623500623e-7,0.0,0.000004394065533124376,0.00019201970862690358,0.00006226256658090278,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T05:00:00.000+01:00,-1.9014304020181784e-14,-8.593126210598712e-14,0.005154892137887994,211.90957867596985,0.9954353207427908,69.99999999999995,9.99484116310457,69.99999999999989,0.0,1.9983118895568326,0.00005875364658741092,0.0,0.0,0.0,0.00024735733124369287,261.4404059994309,0.0,0.0,0.000019884865779895335,0.00003926247975323349,0.000060416668467223644,5.910146623500623e-7,0.0,0.000004394065533124376,0.00018322490551508962,0.00006824933844851329,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T05:15:00.000+01:00,-2.0899081076830585e-14,-2.3292479056635784e-13,0.005296729061162671,214.1969946342506,0.9952185832546697,69.99999999999995,9.994689036251815,69.99999999999989,0.0,1.9982478506087634,0.000057635053262310963,0.0,0.0,0.0,0.000227027417604113,269.6666659647982,0.0,0.0,0.000022370472429320213,0.00003298047753050923,0.000060416668467223644,8.865246878121979e-7,0.0,0.000006591118331125472,0.00015390889514237642,0.0000814202548074536,0.000010289929482969456,0.0,0.0,0.0,0.0,0.0
2015-01-01T05:30:00.000+01:00,-2.0251161858553247e-14,-1.9029222642075183e-13,0.005462513128939657,215.83304651618139,0.9950427973227342,69.99999999999996,9.994506102300825,69.99999999999989,0.0,1.9981855728513112,0.000056049981707019473,0.0,0.0,0.0,0.00019293581514793912,278.09679565115729,0.0,0.0,0.000029827320063486694,0.000021358793901745228,0.000060416668467223644,0.00000295507870032452,0.0,0.000021970367728499697,0.00009967437154147774,0.00010536739930976182,0.000017149883212405258,0.0,0.0,0.0,0.0,0.0
2015-01-01T05:45:00.000+01:00,-2.2261706367210367e-14,-2.5912605394751154e-13,0.005672359925263203,216.42212934317448,0.9948295689239003,69.99999999999995,9.994278419641697,69.99999999999987,0.0,1.998109025792637,0.00006889235280686988,0.0,0.0,0.0,0.000231064261640422,275.4375211528358,0.0,0.0,0.000048469378743320695,0.000021641474033240227,0.000060416668467223644,0.00000499408254167065,0.0,0.00003712991802720353,0.00010099354548845439,0.00014943012785632162,0.000017835862806532534,0.0,0.0,0.0,0.0,0.0
2015-01-01T06:00:00.000+01:00,-2.271099974748836e-14,-2.6068036618198676e-13,0.005974163693512432,215.09177767046843,0.9943355093716526,69.99999999999995,9.993976615873449,69.99999999999987,0.0,1.997970855077273,0.00012435364382763507,0.0,0.0,0.0,0.000494059552247636,263.2395428598013,0.0,0.0,0.00008649920301511884,0.000049753418276086445,0.000060416668467223644,0.00001489360403968021,0.0,0.00011073070829501375,0.00023218261862173676,0.00024138709978200492,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T06:15:00.000+01:00,-2.314468061648256e-14,-3.383959779057477e-13,0.006411747765272498,211.37167943684686,0.9933018010503495,69.99999999999995,9.993539031801689,69.99999999999987,0.0,1.9977154223701437,0.0002298894364161242,0.0,0.0,0.0,0.001033708321303129,262.9214438325736,0.0,0.0,0.0001510007568541914,0.00012014318531379102,0.000060416668467223644,0.00002393614517059177,0.0,0.00017796003583353014,0.0005606681981310248,0.0003771674032928422,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T06:30:00.000+01:00,-2.3227947343329448e-14,-2.69562150378988e-13,0.0069918172629844549,205.8215137707131,0.9916003534241834,69.99999999999995,9.992958962303977,69.99999999999987,0.0,1.9973193256472482,0.0003564870506059378,0.0,0.0,0.0,0.0017014476261660455,262.6945470923617,0.0,0.0,0.0002261904341354966,0.00021107507804408668,0.000060416668467223644,0.000033096891297027465,0.0,0.0002460681918170303,0.0009850170308724044,0.0005196528292447328,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T06:45:00.000+01:00,-2.3694587958367209e-14,-2.3092638912203256e-13,0.00775867442622,198.5668783701696,0.9891234433137321,69.99999999999995,9.992192105140742,69.99999999999986,0.0,1.996756171606678,0.0005068386365135666,0.0,0.0,0.0,0.0024769101104512808,262.5196767859579,0.0,0.0,0.000323129191622138,0.0003140998380258679,0.000060416668467223644,0.000044326197132468216,0.0,0.00032955563955008985,0.001465799244120717,0.0007064404947683215,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T07:00:00.000+01:00,-2.4355517602714373e-14,-2.4868995751603507e-13,0.008756621426112593,190.0411771433023,0.9857628367876701,69.99999999999996,9.99119415814085,69.99999999999986,0.0,1.9959994782861999,0.0006810239884303882,0.0,0.0,0.0,0.0033606065260618925,262.3922696908266,0.0,0.0,0.0004530022403597831,0.0004240347922593355,0.000060416668467223644,0.000059840364158153525,0.0,0.00044490009874105453,0.0019788290305435658,0.0009375303314253687,0.0,0.0,0.0,0.0,0.0,0.0
