Time,Water_balance,Pollutant_balance,BW_V,BW_c,GW_V,GW_c,RW_V,RW_c,Q_MBRBW,Q_MBRGW,C_battery_charge,E_use_renewable,E_use_grid,Q_Infiltration,c_Infiltration,Q_Truck,c_Truck,Q_CityWater,Q_Roof,Q_BS,Q_BT,Q_CL,Q_DW,Q_GA,Q_KS,Q_SH,Q_TL,Q_WM,Q_RW_infil_Infiltrate,Q_GW_infil_Treat,Q_BW_infil_Treat,Q_RainRefillControl_Tap,Q_GW_empty_Truck,Q_BW_empty_Truck
2015-01-01T02:30:00.000+01:00,-1.0930926302998856e-14,-1.511846203783307e-13,0.004085432547204298,172.26895233095065,0.003262821824093206,248.20964861044184,9.995914566689207,69.99999999999995,0.0,0.0,1.9992907233835416,0.000009440240651127866,0.0,0.0,0.0,0.0,0.0,1.3270999919345884e-9,0.0,2.1619999868605076e-10,1.1729999928711264e-10,0.000060416668467223644,5.289999967850178e-11,0.0,3.9329999760973066e-10,5.473999966731924e-10,4.89899997022647e-10,3.817999976796216e-10,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T02:45:00.000+01:00,-1.0929625260391873e-14,-3.9640513094241214e-13,0.004182248883185429,177.3420652098733,0.0032815400293845764,248.25198093781877,9.995817750353226,69.99999999999996,0.0,0.0,1.9992739149918782,0.00001512755249705151,0.0,0.0,0.0,0.0,0.0,0.000018718205291370396,0.0,0.0000044740860542515299,3.1436400400707495e-7,0.000060416668467223644,0.00000147753935016226,0.0,0.000010985183864249849,0.000001467032018699683,0.00003639966751390602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T03:00:00.000+01:00,-1.2361639489810728e-14,-2.5827950889123485e-13,0.00429654661252488,181.83088103770579,0.0033088053110076896,248.2810986127769,9.995703452623888,69.99999999999995,0.0,0.0,1.99925407163609,0.000017859020209289154,0.0,0.0,0.0,0.0,0.0,0.00002726528162311297,0.0,0.000010066726184450089,0.0,0.000060416668467223644,0.0000020390039953053929,0.0,0.000015159551443357488,0.0,0.000053881060872226945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T03:15:00.000+01:00,-1.3334385678964722e-14,-1.883493361276578e-13,0.004407970688630348,186.1464421356839,0.00334121313333473,248.38377667004705,9.995590997687782,69.99999999999993,0.0,0.0,1.9992345482096828,0.000017571083766750916,0.0,0.0,0.0,0.0,0.0,0.000031376962325302885,0.0,0.000010439562651445156,0.0,0.000060416668467223644,0.000002482269033498596,0.0,0.000018455130640359132,0.0,0.00005100740763824432,0.0000010308600017378922,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T03:30:00.000+01:00,-1.4175292883944479e-14,-2.4349966487591246e-13,0.004516521111501834,190.30980863406803,0.0033797418006149915,248.54759246299245,9.995480904792972,69.99999999999993,0.0,0.0,1.9992154348598895,0.00001720201481410868,0.0,0.0,0.0,0.0,0.0,0.00003698619534145109,0.0,0.000010066726184450089,0.0,0.000060416668467223644,0.0000031914834567578507,0.0,0.000023727985700243153,0.0,0.000048133754404261704,0.000001542471938810195,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T03:45:00.000+01:00,-1.4697010969344505e-14,-2.057104486752337e-13,0.004607111161738622,194.6647713135751,0.003409259507741861,248.69186511609093,9.995388944080716,69.99999999999992,0.0,0.0,1.999199469458456,0.00001436886129005188,0.0,0.0,0.0,0.0,0.0,0.000028147045107325535,0.0,0.000006711150789633393,0.0,0.000060416668467223644,0.000002541368913953192,0.0,0.00001889452540373895,0.0,0.000030173381769563998,0.0000013706620195443975,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T04:00:00.000+01:00,-1.5325414548517103e-14,-1.9260981698465685e-13,0.0046823750328782369,199.19169640346855,0.003424703583293502,248.7332174663674,9.995313680209577,69.99999999999992,0.0,0.0,1.999186402814161,0.000011759979865564673,0.0,0.0,0.0,0.0,0.0,0.00001544407555164071,0.0,0.000003479846981063019,0.0,0.000060416668467223644,0.000001418439469707664,0.0,0.000010545789100870025,0.0,0.000014847202672390266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T04:15:00.000+01:00,-1.701676993759449e-14,-1.975503094442388e-13,0.004789488626281138,202.85337552745237,0.003536370460273372,248.83145114594013,9.995206566616176,69.9999999999999,0.0,0.0,1.9991678067041954,0.00001673649896920324,0.0,0.0,0.0,0.0,0.0,0.00011166687697987072,0.0,0.00001180663850624114,0.000012563990789931268,0.000060416668467223644,0.0000033983437385177234,0.0,0.00002526594692550134,0.000058631957019679245,0.00004669692493567709,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T04:30:00.000+01:00,-1.850516267998259e-14,-1.0964840146954202e-13,0.00490354689592413,206.19714861295967,0.0037401007568811999,248.88019747704494,9.995092508346535,69.99999999999989,0.0,0.0,1.9991480049212714,0.00001782160463171749,0.0,0.0,0.0,0.0,0.0,0.00020373029660782774,0.0,0.000014913648705696686,0.000030153583358041937,0.000060416668467223644,0.0000021276591275818644,0.0,0.00001581868307897821,0.00014071672233752905,0.000053641601175768296,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T04:45:00.000+01:00,-1.8691645453650098e-14,-2.6462165791940606e-13,0.0050262261309722568,209.19270352796466,0.003996894687320362,248.85894069634294,9.994969829111487,69.9999999999999,0.0,0.0,1.9991267064429644,0.000019168630476269753,0.0,0.0,0.0,0.0,0.0,0.0002567939304391621,0.0,0.000018642061196733264,0.00004114708042005077,0.000060416668467223644,5.910146623500623e-7,0.0,0.000004394065533124376,0.00019201970862690358,0.00006226256658090278,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T05:00:00.000+01:00,-1.8905883802933233e-14,-1.3759826611448034e-13,0.005154892137887994,211.90957867596985,0.004244252018564055,248.83035088256023,9.99484116310457,69.99999999999989,0.0,0.0,1.9991043685945416,0.000020104063580583895,0.0,0.0,0.0,0.0,0.0,0.00024735733124369287,0.0,0.000019884865779895335,0.00003926247975323349,0.000060416668467223644,5.910146623500623e-7,0.0,0.000004394065533124376,0.00018322490551508962,0.00006824933844851329,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T05:15:00.000+01:00,-2.076984417787031e-14,-2.7815250103202516e-13,0.005296729061162671,214.1969946342506,0.004471279436168169,249.2036955795183,9.994689036251815,69.99999999999989,0.0,0.0,1.9990779576826046,0.000023769820743382297,0.0,0.0,0.0,0.0,0.0,0.00021673748812114354,0.0,0.000022370472429320213,0.00003298047753050923,0.000060416668467223644,8.865246878121979e-7,0.0,0.000006591118331125472,0.00015390889514237642,0.0000814202548074536,0.000010289929482969456,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T05:30:00.000+01:00,-2.0155752067374523e-14,-2.3166191187584673e-13,0.005462513128939657,215.83304651618139,0.004664215251316109,249.8236867378824,9.994506102300825,69.99999999999989,0.0,0.0,1.9990461983161135,0.0000285834298420923,0.0,0.0,0.0,0.0,0.0,0.00017578593193553387,0.0,0.000029827320063486694,0.000021358793901745228,0.000060416668467223644,0.00000295507870032452,0.0,0.000021970367728499697,0.00009967437154147774,0.00010536739930976182,0.000017149883212405258,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T05:45:00.000+01:00,-2.2141143085629978e-14,-3.031741524495146e-13,0.005672359925263203,216.42212934317448,0.00489527951295653,250.3826442717611,9.994278419641697,69.99999999999987,0.0,0.0,1.999006670076681,0.00003557541548907466,0.0,0.0,0.0,0.0,0.0,0.00021322839883388948,0.0,0.000048469378743320695,0.000021641474033240227,0.000060416668467223644,0.00000499408254167065,0.0,0.00003712991802720353,0.00010099354548845439,0.00014943012785632162,0.000017835862806532534,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T06:00:00.000+01:00,-2.2637273999759345e-14,-3.159972283839352e-13,0.005974163693512432,215.09177767046843,0.005389339065204166,250.35467665413024,9.993976615873449,69.99999999999987,0.0,0.0,1.998954273589138,0.00004715683878894196,0.0,0.0,0.0,0.0,0.0,0.000494059552247636,0.0,0.00008649920301511884,0.000049753418276086445,0.000060416668467223644,0.00001489360403968021,0.0,0.00011073070829501375,0.00023218261862173676,0.00024138709978200492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T06:15:00.000+01:00,-2.3059679166159698e-14,-3.912703494535208e-13,0.006411747765272498,211.37167943684686,0.006423047386507295,250.2614448318086,9.993539031801689,69.99999999999987,0.0,0.0,1.998878304132235,0.00006837251121251029,0.0,0.0,0.0,0.0,0.0,0.001033708321303129,0.0,0.0001510007568541914,0.00012014318531379102,0.000060416668467223644,0.00002393614517059177,0.0,0.00017796003583353014,0.0005606681981310248,0.0003771674032928422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T06:30:00.000+01:00,-2.318284453295405e-14,-3.224642775023767e-13,0.0069918172629844549,205.8215137707131,0.00812449501267334,250.1145091331722,9.992958962303977,69.99999999999987,0.0,0.0,1.9987775976222158,0.00009063585901749318,0.0,0.0,0.0,0.0,0.0,0.0017014476261660455,0.0,0.0002261904341354966,0.00021107507804408668,0.000060416668467223644,0.000033096891297027465,0.0,0.0002460681918170303,0.0009850170308724044,0.0005196528292447328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T06:45:00.000+01:00,-2.3625199019328137e-14,-2.8238522631340857e-13,0.00775867442622,198.5668783701696,0.010601405123124621,249.94609778775027,9.992192105140742,69.99999999999986,0.0,0.0,1.998644462698043,0.00011982143175555392,0.0,0.0,0.0,0.0,0.0,0.0024769101104512808,0.0,0.000323129191622138,0.0003140998380258679,0.000060416668467223644,0.000044326197132468216,0.0,0.00032955563955008985,0.001465799244120717,0.0007064404947683215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T07:00:00.000+01:00,-2.4466539905176888e-14,-3.059219544354619e-13,0.008756621426112593,190.0411771433023,0.013962011649186514,249.78400279524795,9.99119415814085,69.99999999999986,0.0,0.0,1.9984712080105618,0.00015592921873321756,0.0,0.0,0.0,0.0,0.0,0.0033606065260618925,0.0,0.0004530022403597831,0.0004240347922593355,0.000060416668467223644,0.000059840364158153525,0.0,0.00044490009874105453,0.0019788290305435658,0.0009375303314253687,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T07:15:00.000+01:00,-2.5944524306709128e-14,-2.596811654598241e-13,0.009956921775947899,181.46623374481349,0.01824085841487327,250.77186611464996,9.989877238586506,69.99999999999985,0.0,0.0,1.9982425761434877,0.00020576868036660016,0.0,0.0,0.0,0.0,0.0,0.004162227561175823,0.0,0.0005915749413147568,0.0005179506230726838,0.000060416668467223644,0.00007535453118383884,0.0,0.0005602445579320193,0.0024171029076725245,0.0011398836813680826,0.00011661920451093465,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T07:30:00.000+01:00,-2.7842311789427755e-14,-2.5346391652192324e-13,0.011318266610681652,173.60173945189355,0.02349111369283104,253.04375296435354,9.98816432120759,69.99999999999983,0.0,0.0,1.9979451946540925,0.0002676433404558338,0.0,0.0,0.0,0.0,0.0,0.004898682733774185,0.0,0.0007388473347574472,0.0005988313559442759,0.000060416668467223644,0.00009086869820952414,0.0,0.0006755890171229839,0.002794546327739954,0.0013009281662665308,0.00035157254418358207,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T07:45:00.000+01:00,-2.9292540615344367e-14,-3.907985046680551e-13,0.012783182774383215,166.8391794054674,0.02942581742317581,255.98877876515358,9.986068289443013,69.99999999999983,0.0,0.0,1.9975813002505199,0.00032750496321532407,0.0,0.0,0.0,0.0,0.0,0.005303588129468261,0.0,0.0008575351221114395,0.000642962360791862,0.000060416668467223644,0.00009515356432646512,0.0,0.0007074460652098059,0.003000491017028689,0.0014044994952343404,0.0006311156008765101,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T08:00:00.000+01:00,-2.9407032364758837e-14,-2.985389713217046e-13,0.014310361493259308,161.17801225145943,0.03579638172310942,259.10211270114879,9.98365874928903,69.99999999999983,0.0,0.0,1.9971629773071198,0.00037649064905999693,0.0,0.0,0.0,0.0,0.0,0.005488202864825725,0.0,0.000883012585863471,0.0006618083292245865,0.000060416668467223644,0.00010135923113673924,0.0,0.0007535838488861918,0.0030884388697147368,0.00146676205040887,0.0008823614351078868,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T08:15:00.000+01:00,-3.0954405705330148e-14,-3.4994229736184934e-13,0.015773122399925823,156.8602437111784,0.042229821141373167,262.4924485937251,9.981024308491613,69.99999999999982,0.0,0.0,1.9967056091131235,0.00041163137459661813,0.0,0.0,0.0,0.0,0.0,0.005261759527511894,0.0,0.0008490840590000152,0.0006284509375691413,0.000060416668467223644,0.00010094551673159002,0.0,0.0007505079722218216,0.002932771041989326,0.0014023442381992935,0.0011716798907518388,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T08:30:00.000+01:00,-3.294586825575152e-14,-5.169198402654729e-13,0.017116626571911956,153.68137094933383,0.04831235767644996,265.8765355708184,9.978312243772843,69.99999999999982,0.0,0.0,1.9962347645438923,0.0004237601123080822,0.0,0.0,0.0,0.0,0.0,0.0047139759882912049,0.0,0.0007367345085740089,0.0005514336891844868,0.000060416668467223644,0.00010106372788548468,0.0,0.0007513868464529514,0.002573357216194272,0.001283087503518909,0.0013685605467855932,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T08:45:00.000+01:00,-3.35981242827188e-14,-5.584421813864537e-13,0.018270828657459105,151.5450560649719,0.05381016003702933,269.2736776172249,9.97562621421686,69.99999999999982,0.0,0.0,1.9957684399682006,0.0004196921181224753,0.0,0.0,0.0,0.0,0.0,0.003965974890142679,0.0,0.0006054943607002497,0.0004590883084014058,0.000060416668467223644,0.00008998217860236763,0.0,0.000668997936565429,0.002142412105873227,0.0010937854170799257,0.0015318274704366924,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T09:00:00.000+01:00,-3.519406988061746e-14,-4.641842465957779e-13,0.019253210064183559,150.15043698020745,0.05859050373058001,272.4208476266509,9.973083193630043,69.9999999999998,0.0,0.0,1.9953991518303827,0.00039734696669038386,0.0,0.0,0.0,0.0,0.0,0.0032197045134566726,0.0,0.0004784797443822026,0.0003682820464298129,0.000060416668467223644,0.00007757084005512296,0.0,0.0005767223325837403,0.0017186495500057936,0.0009219647382572293,0.0015606391800940037,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T09:15:00.000+01:00,-3.717165464323102e-14,-4.3942627314663696e-13,0.020060178697026904,149.3624701605977,0.06259554792138913,275.2351069207451,9.97078418538996,69.99999999999979,0.0,0.0,1.995034559385032,0.0003592200375132961,0.0,0.0,0.0,0.0,0.0,0.0025130045835673805,0.0,0.0003604133291170001,0.00027782130181789396,0.000060416668467223644,0.00006855784801766275,0.0,0.0005097126961313188,0.001296499408483505,0.0007465519643761217,0.0014920396072417497,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T09:30:00.000+01:00,-3.938516179857743e-14,-5.278000259067994e-13,0.0207527997613527,148.93097780664758,0.06588920482437293,277.51097683529368,9.968784743380195,69.99999999999977,0.0,0.0,1.994738238928567,0.00031241281402617457,0.0,0.0,0.0,0.0,0.0,0.001986835957542062,0.0,0.0002908162724599242,0.00021484428483992812,0.000060416668467223644,0.00005673753075301646,0.0,0.0004218312069028616,0.0010026066625863314,0.0006322043958585709,0.0013068209454417228,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T09:45:00.000+01:00,-3.928801728392273e-14,-6.419309528382655e-13,0.02130892212596872,148.87023773850596,0.06833382312291468,279.09055174215197,9.967248505306497,69.99999999999979,0.0,0.0,1.994738238928567,0.00024003719901520527,0.0,0.0,0.0,0.0,0.0,0.0014645025894604622,0.0,0.0002181121942773461,0.00015265251472592353,0.000060416668467223644,0.00004521272166632115,0.0,0.00033614675673656165,0.0007123784020543098,0.0004957056961487978,0.0009801157090812924,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T10:00:00.000+01:00,-4.023864574875802e-14,-6.465938895416912e-13,0.02184205526471288,148.86922632230793,0.07060615459554062,280.3467320790616,9.965851018175635,69.99999999999979,0.0,0.0,1.9965679503033625,0.00021835736419743626,0.0,0.0,0.0,0.0,0.0,0.0014079774805065245,0.0,0.00020879116997122763,0.000145114133907482,0.000060416668467223644,0.0000446808059606701,0.0,0.0003321920790988952,0.0006771992915682494,0.0004727164702769369,0.0008643539921194315,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T10:15:00.000+01:00,-4.055089597443384e-14,-5.668798763736049e-13,0.02233210748989285,148.97218047900817,0.07269108907225706,281.22324785425169,9.964650514923449,69.99999999999977,0.0,0.0,1.9988926403606156,0.00018757863315404394,0.0,0.0,0.0,0.0,0.0,0.0013744834497105329,0.0,0.0002067032510228455,0.000145114133907482,0.000060416668467223644,0.00004095740094780921,0.0,0.0003045093722641468,0.0006771992915682494,0.0004296355567127466,0.0007104510270059109,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T10:30:00.000+01:00,-4.090477956353311e-14,-6.488143355909415e-13,0.0228056601224389,149.10983268267129,0.07476892583416009,281.7781739304551,9.963582615972323,69.99999999999977,0.0,0.0,2.0,0.00016685921111347853,0.0,0.0,0.0,0.0,0.0,0.0014834904433228076,0.0,0.00021724223308265206,0.00015993964495137334,0.000060416668467223644,0.000042671349365264175,0.0,0.0003172522061504424,0.0007463850097730756,0.0004131359640788286,0.0005943463185802102,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T10:45:00.000+01:00,-4.038436252074007e-14,-4.4009240696141205e-13,0.023262521626531714,149.28080374248018,0.07691114565856919,282.1248432482597,9.962597538155516,69.99999999999976,0.0,0.0,2.0,0.00015391840887605214,0.0,0.0,0.0,0.0,0.0,0.0016140035116951912,0.0,0.00022967027891427274,0.0001765555144753307,0.000060416668467223644,0.00004550822491757571,0.0,0.000338343759169802,0.00082392573421821,0.0003964448356255889,0.0005282163127139211,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T11:00:00.000+01:00,-4.138356324290271e-14,-4.5363712786183896e-13,0.023706032609512666,149.47585050434334,0.07915260552028358,282.4496113684955,9.961612090952363,69.99999999999976,0.0,0.0,2.0,0.00015397612549277254,0.0,0.0,0.0,0.0,0.0,0.0016995236415416004,0.0,0.00023563575299456713,0.00018362276902422306,0.000060416668467223644,0.00005019203027710318,0.0,0.00037316683379933234,0.0008569062554463744,0.000383094314513728,0.0005419362201727927,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T11:15:00.000+01:00,-4.1341929879479269e-14,-3.9457326295178063e-13,0.0241260155067375,149.71704209259813,0.0813787197411915,282.89353434404327,9.960597864676667,69.99999999999975,0.0,0.0,2.0,0.0001584728555775655,0.0,0.0,0.0,0.0,0.0,0.0016318708424363283,0.0,0.00022010068563744424,0.0001644626690726727,0.000060416668467223644,0.000056885287305340165,0.0,0.00042292974474839864,0.0007674924556724726,0.0003595662287576124,0.0005942433784715831,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T11:30:00.000+01:00,-4.113376306236205e-14,-5.162537064506978e-13,0.024514028986069939,150.02164186463257,0.08349714850167908,283.5289920151426,9.95954306377306,69.99999999999976,0.0,0.0,2.0,0.0001648126411884732,0.0,0.0,0.0,0.0,0.0,0.0014516413362137974,0.0,0.00018791204089298842,0.0001311680818721652,0.000060416668467223644,0.00006170206420123576,0.0,0.0004587414338439703,0.0006121177154034376,0.00032759681086521594,0.0006667874242737889,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T11:45:00.000+01:00,-4.066191827689636e-14,-3.383959779057477e-13,0.024877975588200247,150.3702625910626,0.08541879930654704,284.2859786565591,9.958482403225846,69.99999999999975,0.0,0.0,2.0,0.0001657282105021295,0.0,0.0,0.0,0.0,0.0,0.0012249368597846479,0.0,0.000161564595811069,0.00009187419989146291,0.000060416668467223644,0.00006434686264023183,0.0,0.00047840493528172374,0.0004287462661601603,0.0003035299336630851,0.0006967139450833202,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T12:00:00.000+01:00,-4.19525525430231e-14,-2.97983859809392e-13,0.025235097255345067,150.723896933933,0.08715536765927613,285.09941068183169,9.957427109882119,69.99999999999973,0.0,0.0,2.0,0.00016488958495756376,0.0,0.0,0.0,0.0,0.0,0.0010383966761454938,0.0,0.00013931839779950678,0.000057448859391734,0.000060416668467223644,0.00006799638691358268,0.0,0.0005055383548792452,0.0002680946771614253,0.0002967049986775964,0.0006981716765835881,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T12:15:00.000+01:00,-4.3201553445726407e-14,-4.0123460109953157e-13,0.025588147896632185,151.0765820915632,0.0886486244905151,285.77505778535677,9.956476557372339,69.99999999999973,0.0,0.0,2.0,0.00014852382965327708,0.0,0.0,0.0,0.0,0.0,0.0008957549627451227,0.0,0.00012925166658125817,0.00003919965344946831,0.000060416668467223644,0.0000645389397535473,0.0,0.00047983298686333,0.0001829317160975188,0.0002926339728198945,0.000597501868493855,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T12:30:00.000+01:00,-4.4103609653234346e-14,-2.970956813896919e-13,0.025952453708268334,151.3951990848631,0.08994465623673216,286.26282276934679,9.955636685326637,69.99999999999972,0.0,0.0,2.0,0.00013123000714113006,0.0,0.0,0.0,0.0,0.0,0.0008204655121499672,0.0,0.0001343471794668585,0.00002804911520797759,0.000060416668467223644,0.00006249993283301591,0.0,0.00046467341367155315,0.0001308958709705621,0.00030388914316892626,0.0004755662340670824,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01T12:45:00.000+01:00,-4.478362125581725e-14,-2.686739719592879e-13,0.02631460428568218,151.70963906352095,0.09105438235747909,286.5763937366507,9.954914387240655,69.99999999999972,0.0,0.0,2.0,0.00011285907593482989,0.0,0.0,0.0,0.0,0.0,0.0007495786121778656,0.0,0.00014093403570353982,0.00002242672772496007,0.000060416668467223644,0.00005709213958121835,0.0,0.000424467646451667,0.00010465806271648034,0.0003017339089466259,0.00036014750856906176,0.0,0.0,0.0,0.0,0.0,0.0
