Time,Water_balance,Pollutant_balance,BW_V,BW_c,RW_V,RW_c,C_battery_charge,E_use_renewable,E_use_grid,Q_Infiltration,c_Infiltration,Q_Sewer,c_Sewer,Q_CityWater,Q_Roof,Q_BS,Q_BT,Q_CL,Q_DW,Q_GA,Q_KS,Q_SH,Q_TL,Q_WM,Q_RW_infil_Infiltrate,Q_BW_infil_Treat,Q_RainRefillControl_Tap
2015-01-01T03:00:00.000+01:00,-1.2361205808941733e-14,-2.580158309228864e-13,0.00429654661252488,181.83088103770579,9.995703452623888,69.99999999999995,1.99925407163609,0.000017859020209289154,0.0,0.0,0.0,0.00002726528162311297,265.0374581899146,0.00002726528162311297,0.0,0.000010066726184450089,0.0,0.000060416668467223644,0.0000020390039953053929,0.0,0.000015159551443357488,0.0,0.000053881060872226945,0.0,0.0,0.0,0.0
2015-01-01T03:15:00.000+01:00,-1.3334819359833716e-14,-1.8807178037150152e-13,0.004407970688630348,186.1464421356839,9.995590997687782,69.99999999999993,1.9992345482096828,0.000017571083766750916,0.0,0.0,0.0,0.000032407822327040775,272.4916849038402,0.000031376962325302885,0.0,0.000010439562651445156,0.0,0.000060416668467223644,0.000002482269033498596,0.0,0.000018455130640359132,0.0,0.00005100740763824432,0.0000010308600017378922,0.0,0.0,0.0
2015-01-01T03:30:00.000+01:00,-1.4176160245682468e-14,-2.4358293160275934e-13,0.004516521111501834,190.30980863406803,9.995480904792972,69.99999999999993,1.9992154348598895,0.00001720201481410868,0.0,0.0,0.0,0.00003852866728026129,276.5828718355771,0.00003698619534145109,0.0,0.000010066726184450089,0.0,0.000060416668467223644,0.0000031914834567578507,0.0,0.000023727985700243153,0.0,0.000048133754404261704,0.000001542471938810195,0.0,0.0,0.0
2015-01-01T03:45:00.000+01:00,-1.4697010969344505e-14,-2.05613304160579e-13,0.004607111161738622,194.6647713135751,9.995388944080716,69.99999999999992,1.999199469458456,0.00001436886129005188,0.0,0.0,0.0,0.000029517707126869933,279.1693785003071,0.000028147045107325535,0.0,0.000006711150789633393,0.0,0.000060416668467223644,0.000002541368913953192,0.0,0.00001889452540373895,0.0,0.000030173381769563998,0.0000013706620195443975,0.0,0.0,0.0
2015-01-01T04:00:00.000+01:00,-1.5324980867648109e-14,-1.9262369477246466e-13,0.0046823750328782369,199.19169640346855,9.995313680209577,69.99999999999992,1.999186402814161,0.000011759979865564673,0.0,0.0,0.0,0.00001544407555164071,271.43336292934,0.00001544407555164071,0.0,0.000003479846981063019,0.0,0.000060416668467223644,0.000001418439469707664,0.0,0.000010545789100870025,0.0,0.000014847202672390266,0.0,0.0,0.0,0.0
2015-01-01T04:15:00.000+01:00,-1.701676993759449e-14,-1.9750867608081535e-13,0.004789488626281138,202.85337552745237,9.995206566616176,69.9999999999999,1.9991678067041954,0.00001673649896920324,0.0,0.0,0.0,0.00011166687697987072,265.0991294150582,0.00011166687697987072,0.0,0.00001180663850624114,0.000012563990789931268,0.000060416668467223644,0.0000033983437385177234,0.0,0.00002526594692550134,0.000058631957019679245,0.00004669692493567709,0.0,0.0,0.0,0.0
2015-01-01T04:30:00.000+01:00,-1.850516267998259e-14,-1.099120794378905e-13,0.00490354689592413,206.19714861295967,9.995092508346535,69.99999999999989,1.9991480049212714,0.00001782160463171749,0.0,0.0,0.0,0.00020373029660782774,262.86983270629767,0.00020373029660782774,0.0,0.000014913648705696686,0.000030153583358041937,0.000060416668467223644,0.0000021276591275818644,0.0,0.00001581868307897821,0.00014071672233752905,0.000053641601175768296,0.0,0.0,0.0,0.0
2015-01-01T04:45:00.000+01:00,-1.8691645453650098e-14,-2.6489921367556235e-13,0.0050262261309722568,209.19270352796466,9.994969829111487,69.9999999999999,1.9991267064429644,0.000019168630476269753,0.0,0.0,0.0,0.0002567939304391621,261.63088862975016,0.0002567939304391621,0.0,0.000018642061196733264,0.00004114708042005077,0.000060416668467223644,5.910146623500623e-7,0.0,0.000004394065533124376,0.00019201970862690358,0.00006226256658090278,0.0,0.0,0.0,0.0
2015-01-01T05:00:00.000+01:00,-1.8905883802933233e-14,-1.3788969965844444e-13,0.005154892137887994,211.90957867596985,9.99484116310457,69.99999999999989,1.9991043685945416,0.000020104063580583895,0.0,0.0,0.0,0.00024735733124369287,261.44040599943096,0.00024735733124369287,0.0,0.000019884865779895335,0.00003926247975323349,0.000060416668467223644,5.910146623500623e-7,0.0,0.000004394065533124376,0.00018322490551508962,0.00006824933844851329,0.0,0.0,0.0,0.0
2015-01-01T05:15:00.000+01:00,-2.0768976816132324e-14,-2.7844393457598926e-13,0.005296729061162671,214.1969946342506,9.994689036251815,69.99999999999989,1.9990779576826046,0.000023769820743382297,0.0,0.0,0.0,0.000227027417604113,269.66666596479828,0.00021673748812114354,0.0,0.000022370472429320213,0.00003298047753050923,0.000060416668467223644,8.865246878121979e-7,0.0,0.000006591118331125472,0.00015390889514237642,0.0000814202548074536,0.000010289929482969456,0.0,0.0,0.0
